normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,symboling
82.7758,porsche,gas,std,two,hatchback,rwd,front,94.844937,169.656,65.452305,52.276101,2452.163344,ohc,four,101.884309,mpfi,3.823978,3.08655,9,187.016542,5377.162115,17.241873,32.152341,10156.36836,3
121.390094,chevrolet,gas,std,four,hatchback,fwd,front,94.526018,170.250568,65.0513,55.292159,2271.729898,ohcf,five,114.164276,1bbl,3.562645,3.402301,9,82.977775,5475.222514,26.633338,37.441613,7307.046812,0
88.795578,chevrolet,gas,std,two,hardtop,fwd,front,95.867097,169.461131,67.865717,56.255891,1720.658133,ohc,four,87.98704,2bbl,3.715308,3.350189,9,68.305326,4548.338878,29.421254,30.511024,6715.18817,1
184.003886,mercedes-benz,gas,turbo,two,convertible,4wd,front,90.872294,171.213727,66.380414,52.81183,2301.163234,l,five,102.893019,mpfi,3.53823,3.413182,9.303617,59.52629,5745.201154,19.709372,30.447953,10293.70645,3
79.839753,subaru,gas,std,two,hatchback,4wd,front,91.590619,152.747699,63.687396,55.879077,2446.981344,dohc,three,107.146032,mpfi,3.580088,2.39434,7.291342,115.435496,4710.34393,39.13979,35.230966,10516.30929,2
77.917879,isuzu,gas,std,two,hatchback,fwd,front,95.141047,167.767921,62.971166,49.797968,2065.144237,ohc,two,94.475868,2bbl,3.362053,3.605774,9,89.824044,5311.402952,15.976138,18.795564,10522.08928,1
66.561496,audi,gas,std,four,wagon,rwd,front,95.89606,167.755926,65.399032,54.131919,2504.693021,ohc,four,180.376248,mpfi,3.375784,3.371365,9,90.384473,4800.906427,20.035169,24.63974,10686.74001,0
121.867832,honda,gas,std,two,hatchback,rwd,front,101.530703,172.871692,66.158091,55.268704,2452.233379,ohc,four,118.943312,mpfi,3.472687,3.861439,9.308509,111.531792,5940.787274,28.291945,32.735099,13989.77633,3
186.414294,mitsubishi,gas,turbo,four,convertible,4wd,front,95.451718,173.523777,62.722915,52.004219,3762.53337,l,twelve,142.97917,2bbl,3.007366,2.529942,10.177555,73.622978,5518.923379,19.504349,26.327532,21948.6644,1
78.328604,bmw,gas,std,four,wagon,4wd,front,102.56275,196.880456,64.245132,55.685902,2790.537656,ohcv,eight,111.346917,mpfi,3.388489,3.19279,8.684301,126.44773,4787.093873,15.394459,41.335258,16558.22086,-1
50.327906,chevrolet,gas,std,four,wagon,fwd,front,108.215934,187.152406,64.037686,55.770182,3461.93453,ohc,four,115.800746,mpfi,3.524824,3.550791,8.791113,80.846763,5116.884525,26.40265,33.63355,25466.62647,0
75.029874,porsche,gas,std,two,hatchback,rwd,front,97.409275,154.645603,64.208539,53.434375,3036.008668,ohc,four,139.36731,4bbl,2.846913,3.541228,18.257158,77.965157,5922.806117,29.442144,32.517852,11087.6718,3
147.681995,porsche,gas,std,two,hardtop,fwd,front,95.065873,158.912707,64.042885,57.703256,1884.591018,ohc,six,122.097915,2bbl,3.421253,3.114508,8.676939,92.469573,5572.043724,24.805977,29.711006,6605.074646,1
124.404938,nissan,diesel,turbo,four,sedan,fwd,front,98.101622,175.851134,66.328865,59.046625,3223.188083,ohc,four,106.73802,idi,3.114967,2.407471,8.514616,108.831329,5139.251009,24.824227,18.172789,12664.64183,0
99.771231,subaru,gas,std,four,sedan,fwd,front,97.179444,165.112207,62.877472,57.522109,1899.867797,ohcf,four,93.390836,mpfi,3.65223,2.876744,13.034372,102.021961,4515.349885,27.271526,33.581091,6040.103956,0
80.168672,bmw,gas,turbo,two,hatchback,rwd,front,101.529665,173.140274,63.925934,51.589523,2177.142122,ohcf,six,131.192422,2bbl,3.714274,2.417192,8.611629,64.800048,5903.502504,25.548342,33.705502,11305.7522,1
81.390264,chevrolet,gas,std,four,wagon,fwd,front,100.420447,174.110716,64.156827,57.313322,2072.56382,ohc,four,133.293258,mpfi,3.058617,3.456378,4.844333,120.062106,4777.12726,23.789179,37.833118,9102.932662,-1
98.340188,peugot,gas,std,two,hatchback,fwd,front,94.347661,157.588844,63.071249,52.229603,2164.577365,ohc,four,102.246702,spfi,3.542652,3.617689,9,123.479472,4756.539896,24.309208,29.244772,7718.469661,1
97.703872,volvo,gas,std,four,sedan,rwd,front,110.383992,172.946151,63.850766,54.176068,2454.045123,ohc,four,143.104917,2bbl,3.588424,3.305277,9.331083,116.925985,5988.921692,20.060048,27.958882,9880.21201,-1
90.173072,subaru,gas,turbo,two,convertible,rwd,front,103.283578,176.534739,65.667408,54.462887,3786.764993,ohcv,six,104.088924,mpfi,3.615376,3.171593,19.394567,70.320293,5876.586732,29.123135,44.339422,17962.97012,3
91.299893,mercury,gas,std,four,wagon,fwd,front,88.472809,161.007063,63.944614,54.022565,2121.409413,ohc,four,106.649044,2bbl,2.888668,3.635637,17.828798,76.483593,4773.166564,33.164446,43.400365,7774.683635,1
124.817381,plymouth,gas,std,two,hatchback,fwd,front,93.010534,158.26157,63.277106,50.073136,1859.490612,ohc,four,90.591661,2bbl,2.818018,3.406068,8.710315,61.094481,5448.17669,30.49754,30.842674,7784.564899,1
133.638588,mercury,gas,std,two,hatchback,rwd,front,89.587738,173.913355,66.3655,55.098569,2839.547785,ohc,four,73.305918,2bbl,3.71112,2.560832,9,82.097448,4269.05629,27.603748,33.92713,9803.099051,2
173.224008,plymouth,gas,turbo,two,convertible,rwd,front,94.4153,169.542144,69.737456,55.015129,2525.254146,ohcv,three,141.667738,mpfi,3.570599,3.414556,9.429103,78.058824,5072.605664,23.070406,30.025866,12023.53581,3
131.922627,plymouth,gas,std,two,wagon,rwd,front,94.741522,167.881644,65.137109,56.861025,1966.988157,ohcv,three,230.456755,1bbl,3.580264,3.663057,9,116.50027,5479.368308,19.525525,27.669186,7176.152182,3
112.043655,plymouth,gas,std,four,sedan,fwd,front,87.555485,150.95173,63.41395,57.605003,2105.45849,ohc,four,112.221977,2bbl,3.011153,3.181225,21.217513,80.938091,6177.18103,31.512934,45.219085,7717.785292,1
79.227749,peugot,gas,std,four,sedan,rwd,front,107.845623,197.894017,68.857106,55.137705,1913.516399,l,three,215.258001,2bbl,3.575,3.130481,12.87918,164.37313,4989.596354,16.535768,25.862007,5284.32764,0
132.902601,dodge,gas,std,two,hatchback,4wd,front,110.104571,167.884167,69.704566,52.36707,2415.988227,dohc,four,204.728467,mpfi,2.868704,3.245631,8.022123,115.162897,4839.311264,26.648363,29.612193,20446.35418,3
153.60653,mercedes-benz,gas,std,four,sedan,rwd,front,114.920053,197.418557,70.91021,54.529404,3312.350241,ohc,four,117.97446,mpfi,3.623268,3.130107,8.507613,75.328941,4291.108195,37.421665,29.639497,8426.118705,0
91.051948,mazda,gas,std,four,wagon,rwd,front,100.843344,192.274274,68.999934,49.867087,3927.979344,l,four,121.75612,2bbl,3.514254,3.373321,8.508026,77.172558,5430.508733,27.707268,31.628076,15224.42663,0
93.432802,bmw,gas,std,two,hatchback,4wd,front,88.603872,167.910207,67.985598,56.813715,3127.249262,ohcf,three,140.87278,mpfi,3.304796,3.396959,10.379114,56.3437,4529.58806,42.178498,36.600385,15820.24081,3
187.193308,peugot,gas,std,four,sedan,4wd,front,100.924966,178.912675,63.198583,57.342182,2402.158187,dohc,six,156.683898,2bbl,3.281055,2.994291,8.551548,187.590347,6155.403298,24.817373,29.934091,8191.968334,1
104.752522,plymouth,gas,std,two,wagon,rwd,front,95.29287,161.742013,71.673936,53.583172,2206.026116,ohc,four,97.950098,1bbl,3.16504,3.230968,7.584756,73.15495,4389.093981,43.934566,44.701519,33566.22256,2
83.899927,jaguar,gas,std,four,wagon,4wd,front,115.646796,193.228786,67.13151,53.657563,2793.615458,ohc,four,115.460601,2bbl,3.187255,3.2046,11.555579,85.542133,5951.131074,27.932285,20.14195,9913.281363,0
89.738362,toyota,gas,std,two,wagon,fwd,front,94.94037,168.092149,66.062276,56.100172,2917.427369,ohcf,four,135.974851,2bbl,3.4908,2.137469,9.388267,97.813553,4791.326529,22.810289,29.964154,18090.67068,0
147.528678,peugot,gas,std,four,sedan,fwd,front,94.174204,164.692121,63.262145,52.30443,2053.15669,ohc,four,111.458659,2bbl,3.167636,3.41408,9.296986,87.98498,5319.058341,23.794384,29.339792,8015.398837,1
77.782901,toyota,gas,std,two,hatchback,rwd,front,100.894877,180.434527,67.097491,51.828034,2813.562045,ohcv,eight,119.688773,spdi,3.720453,3.313273,8.613329,170.429233,4808.838563,16.418775,21.781569,12647.34136,3
116.760428,honda,gas,std,four,sedan,fwd,front,91.652893,156.389662,63.789494,53.69211,1936.29708,ohc,four,71.566438,2bbl,2.870052,2.893507,10.706841,67.617144,4821.323368,37.394068,35.227384,7382.769607,1
151.01163,jaguar,gas,std,four,sedan,rwd,front,93.595478,167.871421,72.234547,52.700064,2266.172235,l,twelve,131.195102,2bbl,3.539494,3.473962,6.873238,77.0466,4809.719053,36.15631,45.864006,9748.770903,0
63.248521,dodge,gas,turbo,four,sedan,fwd,front,102.203284,192.658594,64.468765,53.897457,2133.257836,ohc,five,117.323032,1bbl,3.589527,3.118302,23.964766,95.138268,4807.210232,24.197449,30.2654,20401.05421,-1
78.454793,subaru,gas,std,four,sedan,4wd,front,97.116034,172.119149,65.764984,55.42783,2346.705455,ohcf,six,137.078479,2bbl,3.432513,3.415929,9.381324,60.954123,4225.551909,23.810532,30.288102,14711.76913,0
126.481824,toyota,gas,turbo,four,hatchback,fwd,front,94.939507,189.016412,66.689627,54.987676,2883.932035,ohc,four,140.692578,2bbl,3.216053,3.168099,9,115.746592,4443.513965,19.636094,22.30353,29508.8807,1
90.7887,honda,diesel,std,four,sedan,fwd,front,97.059338,174.166366,64.58878,53.083173,2192.059658,ohcv,twelve,86.70682,2bbl,3.159254,3.250046,9,115.006636,5914.734452,31.84953,34.374842,6228.619381,0
184.066901,renault,gas,std,two,hatchback,fwd,front,102.243581,177.345211,69.156473,56.329635,2535.811226,ohc,four,102.00591,2bbl,3.237006,3.181654,20.877036,67.100715,4627.289473,19.432447,24.580036,10604.67124,1
127.933007,volvo,gas,std,four,wagon,fwd,front,100.308396,176.318409,66.590112,57.360591,2967.449812,ohc,four,106.034633,mpfi,3.569475,2.938221,9.362436,122.145206,3808.710596,17.92183,20.188875,9895.512502,0
98.180111,saab,gas,std,four,sedan,fwd,front,101.556554,179.207906,66.846234,50.127894,3653.514472,l,six,111.232745,mpfi,2.922695,3.338095,8.560373,115.025433,5579.201206,26.879909,33.077903,7418.480565,2
106.018404,plymouth,gas,std,two,sedan,fwd,front,92.534462,148.920018,63.544833,52.778425,1959.289254,ohc,four,91.900024,2bbl,2.805446,3.228267,9.352883,79.382304,5319.880816,28.719465,31.975941,7481.451448,1
106.317928,subaru,gas,std,two,hatchback,fwd,front,93.544057,165.618365,65.014435,52.224904,2342.483662,dohc,eight,130.040768,mpfi,3.623002,3.150342,9,112.743278,5980.897483,18.409003,21.437592,10691.3346,2
195.31892,bmw,diesel,turbo,four,sedan,rwd,front,98.975952,199.019338,67.435757,52.036687,3074.838099,l,four,96.19011,idi,3.847203,3.170367,9,100.742101,5489.512595,24.495647,29.988582,8354.064246,0
102.820457,volkswagen,gas,std,four,sedan,fwd,front,94.829565,174.676242,66.018527,55.451897,2195.997944,ohc,four,96.89855,mpfi,3.530972,2.844202,8.564065,77.535802,5020.852613,27.673805,30.971659,8745.791664,2
118.822927,mazda,gas,std,four,convertible,fwd,front,100.370063,177.583505,66.315531,55.510251,2363.225433,ohc,four,107.007679,mpfi,3.499449,2.497795,9,117.226655,4789.124933,26.683125,34.368935,13988.10604,0
111.920464,volkswagen,gas,std,two,hatchback,fwd,front,96.561078,181.081209,65.351456,50.865599,2838.855608,rotor,two,84.26147,2bbl,3.334492,3.183883,8.128803,148.586722,5401.318634,20.765522,23.062722,35175.86943,2
74.029136,subaru,gas,std,two,hatchback,fwd,front,95.104646,165.474527,68.933014,58.120773,1798.983718,dohc,four,109.04855,mpfi,3.125944,3.3849,16.152757,67.766041,5118.271123,28.944404,33.559187,6112.15843,2
139.547878,dodge,gas,std,four,hardtop,fwd,front,92.227616,158.302587,63.585111,50.029922,1937.363462,ohcv,six,124.809371,2bbl,3.25848,3.3112,14.704375,69.696776,4417.39485,28.034952,30.315515,6970.618173,1
151.924696,toyota,gas,std,two,sedan,rwd,front,96.588962,174.298755,65.374846,53.740972,2845.132129,ohc,four,93.737659,2bbl,3.730082,3.623216,9,117.145362,4785.473274,24.221189,29.911998,10760.44261,2
120.914739,mazda,gas,std,four,sedan,4wd,front,101.412244,175.377531,65.623822,50.487059,2442.972748,ohcf,twelve,101.302884,mpfi,3.386874,3.387097,7.490107,63.700618,6193.985261,27.517862,33.449112,10455.64275,0
74.0274,alfa-romero,gas,std,two,hardtop,rwd,front,103.412777,187.889294,69.920448,59.35883,1827.944171,ohc,four,164.543008,2bbl,2.900144,3.710985,9.431201,57.082074,5997.634469,33.729038,31.525348,6406.646489,2
108.64837,mitsubishi,gas,std,four,sedan,fwd,front,93.054151,177.036253,66.785813,54.657539,2900.822408,ohcf,twelve,98.745253,2bbl,3.706614,3.236708,8.288167,63.527672,5427.99869,26.620685,33.258353,12948.07797,0
97.928873,plymouth,gas,std,four,sedan,fwd,front,95.706814,175.175488,64.015627,51.458279,2271.598662,l,three,146.009283,mpfi,3.100452,3.288312,8.489055,100.72292,4814.763361,26.175851,29.928655,6698.787986,2
83.99695,toyota,gas,std,four,sedan,fwd,front,94.893164,168.677825,64.19234,51.914725,2224.526748,ohc,four,97.591305,2bbl,3.137565,3.36957,8.684625,60.748851,4796.379012,23.155064,30.570363,8256.668248,0
86.612792,mazda,gas,std,two,hardtop,rwd,front,106.583843,181.001304,65.730378,55.00315,2395.298063,ohc,four,116.991624,mpfi,2.903826,3.550378,8.42016,96.121908,4804.238966,17.48692,26.755804,10049.61717,2
82.201535,peugot,gas,std,four,sedan,rwd,front,102.029948,186.151735,70.195392,52.04818,2007.086884,ohcv,six,126.908605,mpfi,2.920959,3.394194,20.986962,76.705815,4367.976003,22.609819,43.798694,6533.036154,0
80.575527,subaru,gas,std,two,sedan,4wd,front,92.715903,163.457731,67.174021,48.027034,2408.421187,ohc,four,113.067047,mpfi,3.388881,3.378149,8.429492,118.96235,6259.817847,16.276009,42.558213,10992.13775,2
82.169404,jaguar,diesel,turbo,four,sedan,rwd,front,104.864451,184.537257,64.712269,55.63738,2265.212677,ohc,four,87.515442,1bbl,3.55502,3.247405,8.723318,103.96271,5969.794399,28.269542,32.130137,6191.949429,0
204.032365,saab,gas,std,two,sedan,4wd,front,97.192121,166.795236,64.014292,54.695682,3006.04667,dohcv,six,150.801499,spfi,3.440616,3.248448,9,96.230225,4353.504429,31.188265,40.688485,28685.67296,1
140.6917,alfa-romero,gas,std,two,hatchback,4wd,front,107.952371,155.530044,63.918793,55.381319,2001.271404,ohcf,four,95.811924,2bbl,2.994077,2.191917,21.068885,62.795055,4967.307462,18.760541,34.654744,7771.005553,2
139.613619,porsche,diesel,turbo,two,hardtop,fwd,front,102.705837,177.553084,66.837824,49.250588,2510.397415,ohc,four,96.985136,spfi,3.684752,3.091083,7.914884,60.883739,4824.607367,23.723407,30.290836,13721.06317,2
83.148015,mazda,gas,std,four,sedan,rwd,front,95.036041,170.751348,65.522227,51.053693,2457.934504,ohc,four,110.575293,mpfi,3.62375,3.409198,16.474896,94.110016,6027.586256,31.91744,25.568189,7510.869091,-1
117.75881,mazda,gas,std,two,sedan,fwd,front,103.052271,175.943207,66.768389,54.48706,2862.693423,ohc,four,103.091907,1bbl,3.327757,3.420844,8.672214,80.08683,5443.487199,29.392041,33.262051,10253.23515,0
82.110168,mercedes-benz,gas,std,four,sedan,rwd,front,104.925409,190.8879,71.054703,56.837537,3487.662091,ohc,four,125.057569,2bbl,3.416678,3.406791,9,70.478725,4789.337448,18.858627,25.843638,44499.09174,-1
110.767254,volvo,gas,std,four,wagon,rwd,front,108.693046,183.862206,69.133107,55.250173,2473.443399,ohc,twelve,117.785511,mpfi,3.760092,3.104434,8.807986,95.99086,5254.300454,20.05804,26.694491,10508.44868,-1
98.261948,saab,gas,std,four,sedan,fwd,front,100.475304,185.096987,66.737617,49.634676,2481.571369,ohc,four,133.773303,mpfi,3.396007,3.931239,9,73.849157,6297.405961,26.475243,30.115237,7714.073525,2
89.174472,toyota,gas,std,two,sedan,rwd,front,97.758615,175.867022,65.417937,49.920555,2277.487687,ohc,four,116.258868,mpfi,2.972521,3.945839,9.29971,174.939666,4773.356189,34.459782,40.302768,7986.818346,2
92.234202,saab,gas,std,four,wagon,4wd,front,101.663935,180.924873,63.736446,57.558176,2777.576194,ohc,four,130.907534,2bbl,3.733575,3.301978,9,82.526915,6131.858548,24.097299,17.768838,38555.56996,0
142.603958,peugot,gas,std,four,wagon,rwd,front,113.906673,191.60209,69.107101,60.743198,3272.216759,ohc,four,117.512743,mpfi,3.457985,3.188906,8.729421,77.697445,5116.833304,23.738269,29.887026,8172.702089,0
116.941088,mazda,gas,std,four,sedan,fwd,front,100.204855,180.085116,67.37366,54.764818,2737.659776,ohc,six,132.699037,mpfi,3.344765,3.13911,3.516982,119.009313,6114.394307,19.056519,26.16642,15378.43611,0
116.142515,toyota,gas,std,four,sedan,rwd,front,94.678548,170.588059,63.371027,54.081516,3686.430879,dohc,eight,119.826634,mpfi,3.19178,3.065276,9,147.048986,4829.539659,15.752466,24.210884,8251.301807,0
94.195075,honda,gas,std,four,wagon,fwd,front,91.820356,160.097931,62.689283,58.055358,1804.392342,ohc,four,91.639606,2bbl,3.294543,3.286503,9.502862,63.625017,5232.698488,37.453619,40.129534,8479.67256,1
165.356612,subaru,gas,std,two,hatchback,4wd,front,110.992477,167.359914,66.299793,49.962213,2768.088495,ohcf,two,187.055163,spdi,3.677604,3.626832,8.63334,122.390088,5518.74506,26.754635,30.906344,26459.63126,1
117.558459,mitsubishi,gas,std,two,hatchback,fwd,front,95.50547,168.502363,64.262166,51.597525,1981.17221,ohc,four,102.181424,2bbl,3.151367,2.309012,8.665077,64.728494,4792.52552,37.53532,36.138168,5669.219849,1
79.826923,peugot,gas,std,four,wagon,rwd,front,115.107572,194.485721,69.788122,55.421719,3434.205691,ohc,four,83.77032,idi,3.608736,3.161049,8.106561,65.661337,5048.113381,24.725304,34.826164,7893.293009,0
121.119033,mitsubishi,gas,turbo,two,sedan,fwd,front,92.193619,151.640023,64.681568,57.099898,2310.169626,ohc,four,99.886673,2bbl,3.769862,3.307378,2.288443,95.258071,5828.289804,27.377375,28.925531,7453.413897,2
69.223036,alfa-romero,gas,std,four,hatchback,fwd,front,109.704418,172.519752,62.986217,49.89327,2347.397044,ohc,four,84.720992,mpfi,3.624103,3.277167,8.590071,93.853665,5492.92939,28.13476,31.66128,10891.0603,-1
199.303857,chevrolet,gas,std,four,sedan,fwd,front,94.804309,170.089,64.486069,57.390144,2140.000417,ohcf,four,106.042073,2bbl,3.516649,3.418417,8.464023,82.206239,4534.958899,35.628236,41.505053,7687.771493,0
103.732247,dodge,gas,std,two,hatchback,fwd,front,100.458803,192.353065,66.261423,52.23984,2915.654666,ohc,four,117.036347,1bbl,3.719601,3.371226,7.705186,95.631417,5825.343705,23.843961,29.6586,15449.51625,1
94.708875,subaru,gas,std,four,sedan,fwd,front,96.581129,175.000217,65.873038,52.582058,2120.998147,ohc,six,122.539379,1bbl,3.48583,3.074276,9.432431,93.910857,4627.279595,23.859011,29.511002,8990.280717,0
93.602626,saab,gas,std,four,wagon,4wd,front,109.239468,189.163583,67.004739,50.045048,2379.34581,ohcf,five,112.266862,2bbl,3.108817,2.223651,8.796799,77.731635,5400.270053,16.758074,16.75365,9262.344679,0
115.981134,nissan,gas,std,two,hardtop,fwd,front,100.959742,180.233839,66.62217,55.234747,2454.174938,ohc,four,127.781977,mpfi,3.502634,3.291858,9.240118,87.502377,5929.318169,17.723027,33.215011,11617.74389,0
160.79727,volkswagen,gas,std,four,sedan,fwd,front,101.118892,172.963074,65.774797,55.149568,2192.175254,ohc,four,94.634368,2bbl,3.239219,2.768785,9.326244,81.168363,4137.128939,28.239723,33.412771,8623.018415,0
196.044596,mitsubishi,gas,std,four,hatchback,fwd,front,92.000255,163.163114,66.624046,50.232209,1928.076069,ohc,five,119.405809,mpfi,2.983767,3.308729,12.506114,79.772828,5385.028979,27.952554,34.554254,10456.22548,2
169.014734,audi,gas,std,two,hatchback,fwd,front,115.476248,197.278991,69.492952,56.606615,2332.746444,ohc,six,99.097978,2bbl,3.440598,2.274489,8.354673,115.246365,5549.467763,22.528035,28.320838,16235.19115,1
171.966125,porsche,gas,std,two,hatchback,rwd,front,96.346616,173.952148,65.765694,54.147463,1975.674498,ohc,four,116.395546,2bbl,2.944819,3.556497,9,61.657938,5536.153732,34.928339,43.282224,5492.54287,1
87.730459,mazda,gas,std,four,sedan,rwd,front,101.100022,180.645938,64.322041,51.843878,2804.009149,l,four,100.531615,mpfi,3.434304,3.276421,18.196461,108.932571,5096.46462,16.054061,20.369412,21962.13333,0
88.042478,audi,diesel,turbo,four,sedan,4wd,front,96.509062,168.714693,70.409003,54.829601,2255.415383,l,two,114.53184,1bbl,3.708496,3.891327,8.646716,79.442498,5048.53455,35.944661,21.647078,6025.866123,-1
78.828751,honda,diesel,turbo,two,sedan,fwd,front,98.1418,174.638737,63.974787,52.690705,2041.530394,ohc,four,123.93934,idi,3.320049,3.159026,22.089998,158.328203,5186.702415,15.769209,25.46637,11581.52959,0
